Emergency_Stage,Service,Urgency_Type,Waiting_Time,People_Waiting,Weekday,Day,Month,Season
2.0,Medicina,Urgncia Central,34.431654676258994,2.2661870503597124,5,10,3,winter
2.0,Cirurgia,Urgncia Central,45.30714285714286,3.407142857142857,6,11,3,winter
2.0,Medicina,Urgncia Central,51.93571428571428,5.328571428571428,6,11,3,winter
2.0,Cirurgia,Urgncia Central,65.50420168067227,6.067226890756302,0,12,3,winter
2.0,Medicina,Urgncia Central,74.59701492537313,11.17910447761194,0,12,3,winter
2.0,Cirurgia,Urgncia Central,77.68115942028986,5.521739130434782,1,13,3,winter
2.0,Medicina,Urgncia Central,60.791044776119406,7.67910447761194,1,13,3,winter
2.0,Medicina,Urgncia Central,93.45985401459853,10.591240875912408,2,14,3,winter
2.0,Cirurgia,Urgncia Central,43.954198473282446,3.1603053435114505,2,14,3,winter
2.0,Medicina,Urgncia Central,107.72142857142858,5.385714285714286,3,15,3,winter
2.0,Cirurgia,Urgncia Central,73.63414634146342,5.528455284552845,3,15,3,winter
2.0,Cirurgia,Urgncia Central,77.51538461538462,5.3538461538461535,4,16,3,winter
2.0,Medicina,Urgncia Central,104.2158273381295,11.035971223021583,4,16,3,winter
2.0,Medicina,Urgncia Central,164.75886524822695,10.460992907801419,5,17,3,winter
2.0,Cirurgia,Urgncia Central,79.51063829787235,4.382978723404255,5,17,3,winter
2.0,Cirurgia,Urgncia Central,44.65,2.2714285714285714,6,18,3,winter
2.0,Medicina,Urgncia Central,80.79850746268657,7.134328358208955,6,18,3,winter
2.0,Cirurgia,Urgncia Central,66.2,5.661538461538462,0,19,3,winter
2.0,Medicina,Urgncia Central,86.05035971223022,8.266187050359711,0,19,3,winter
2.0,Cirurgia,Urgncia Central,79.53623188405797,4.8478260869565215,1,20,3,winter
2.0,Medicina,Urgncia Central,80.85714285714286,7.835714285714285,1,20,3,winter
2.0,Cirurgia,Urgncia Central,65.65354330708661,4.6141732283464565,2,21,3,spring
2.0,Medicina,Urgncia Central,55.25,6.464285714285714,2,21,3,spring
2.0,Cirurgia,Urgncia Central,49.368852459016395,4.622950819672131,3,22,3,spring
2.0,Medicina,Urgncia Central,61.02158273381295,5.179856115107913,3,22,3,spring
2.0,Medicina,Urgncia Central,70.80575539568345,7.16546762589928,4,23,3,spring
2.0,Cirurgia,Urgncia Central,63.50769230769231,3.5846153846153848,4,23,3,spring
2.0,Medicina,Urgncia Central,81.2279411764706,5.647058823529412,5,24,3,spring
2.0,Cirurgia,Urgncia Central,42.52554744525548,2.4452554744525545,5,24,3,spring
2.0,Medicina,Urgncia Central,29.417910447761194,1.1343283582089552,6,25,3,spring
2.0,Cirurgia,Urgncia Central,50.30088495575221,2.9734513274336285,6,25,3,spring
2.0,Medicina,Urgncia Central,79.80575539568345,10.345323741007194,0,26,3,spring
2.0,Cirurgia,Urgncia Central,51.48148148148148,3.9407407407407407,0,26,3,spring
2.0,Medicina,Urgncia Central,82.46715328467154,10.335766423357665,1,27,3,spring
2.0,Cirurgia,Urgncia Central,69.0077519379845,4.689922480620155,1,27,3,spring
2.0,Medicina,Urgncia Central,49.289855072463766,3.5942028985507246,2,28,3,spring
2.0,Cirurgia,Urgncia Central,62.58461538461538,3.8846153846153846,2,28,3,spring
2.0,Medicina,Urgncia Central,71.55147058823529,7.044117647058823,3,29,3,spring
2.0,Cirurgia,Urgncia Central,70.25619834710744,5.487603305785124,3,29,3,spring
